Date,Fruit,Freshness_Score,Spoilage_Status,Units_Sold,Price_per_Unit,Store_ID,City,Distributor,Delivery_Delay_Days,Revenue,Spoiled_Flag
2025-02-03,Mango,0.94,Fresh,76,4.05,ST003,Bangalore,AgroSupply,4,307.8,0
2025-01-11,Banana,0.48,Not Fresh,57,1.36,ST004,Hyderabad,QuickHarvest,2,77.52000000000001,1
2025-02-13,Orange,0.37,Not Fresh,83,4.2,ST002,Hyderabad,FruityFast,3,348.6,1
2025-01-12,Banana,0.94,Fresh,147,4.51,ST003,Bangalore,QuickHarvest,0,662.9699999999999,0
2025-02-15,Pineapple,0.75,Fresh,176,2.09,ST001,Hyderabad,QuickHarvest,0,367.84,0
2025-02-04,Mango,0.85,Fresh,29,4.55,ST004,Bangalore,DistriFresh,0,131.95,0
2025-01-14,Mango,0.7,Fresh,77,1.07,ST004,Bangalore,FruityFast,1,82.39,0
2025-01-09,Apple,0.46,Not Fresh,54,2.31,ST004,Mumbai,QuickHarvest,4,124.74000000000001,1
2025-03-29,Mango,0.98,Fresh,60,2.69,ST002,Mumbai,FruityFast,4,161.4,0
2025-03-14,Orange,0.75,Fresh,139,1.23,ST001,Mumbai,QuickHarvest,0,170.97,0
2025-02-18,Mango,0.34,Not Fresh,29,2.08,ST004,Mumbai,AgroSupply,0,60.32,1
2025-03-11,Apple,0.65,Fresh,97,4.75,ST001,Mumbai,DistriFresh,3,460.75,0
2025-01-15,Apple,0.97,Fresh,35,2.9,ST001,Mumbai,FruityFast,4,101.5,0
2025-03-21,Banana,0.75,Fresh,151,4.81,ST004,Delhi,AgroSupply,1,726.31,0
2025-01-29,Pineapple,0.5,Not Fresh,44,2.64,ST003,Hyderabad,AgroSupply,0,116.16000000000001,1
2025-01-17,Pineapple,0.91,Fresh,82,4.91,ST001,Hyderabad,AgroSupply,0,402.62,0
2025-03-01,Pineapple,0.34,Not Fresh,94,3.8,ST001,Delhi,AgroSupply,1,357.2,1
2025-02-19,Mango,0.9,Fresh,142,1.11,ST001,Bangalore,FruityFast,0,157.62,0
2025-01-20,Pineapple,0.46,Not Fresh,55,4.6,ST003,Delhi,FruityFast,4,252.99999999999997,1
2025-03-09,Apple,0.73,Fresh,182,2.02,ST004,Hyderabad,FruityFast,5,367.64,0
2025-01-03,Apple,0.44,Not Fresh,89,1.23,ST004,Delhi,QuickHarvest,1,109.47,1
2025-02-01,Mango,0.84,Fresh,163,3.92,ST001,Hyderabad,FruityFast,1,638.96,0
2025-02-16,Apple,0.84,Fresh,42,2.41,ST004,Delhi,FruityFast,1,101.22,0
2025-03-04,Mango,0.98,Fresh,97,2.31,ST004,Mumbai,DistriFresh,4,224.07,0
2025-02-22,Pineapple,0.36,Not Fresh,5,1.17,ST003,Hyderabad,FruityFast,3,5.85,1
2025-03-23,Banana,0.44,Not Fresh,99,3.99,ST002,Hyderabad,FruityFast,4,395.01000000000005,1
2025-02-01,Mango,0.62,Fresh,123,1.71,ST002,Mumbai,QuickHarvest,5,210.32999999999998,0
2025-02-02,Pineapple,0.92,Fresh,194,1.73,ST001,Mumbai,AgroSupply,2,335.62,0
2025-01-19,Pineapple,0.46,Not Fresh,49,1.51,ST003,Hyderabad,DistriFresh,5,73.99,1
2025-02-02,Mango,0.38,Not Fresh,96,4.31,ST002,Delhi,FruityFast,0,413.76,1
2025-02-01,Apple,0.47,Not Fresh,51,3.7,ST002,Mumbai,DistriFresh,0,188.70000000000002,1
2025-01-08,Orange,0.99,Fresh,198,4.68,ST004,Bangalore,DistriFresh,0,926.64,0
2025-03-22,Pineapple,0.37,Not Fresh,38,1.56,ST004,Bangalore,FruityFast,5,59.28,1
2025-02-22,Pineapple,0.35,Not Fresh,67,2.7,ST002,Bangalore,QuickHarvest,5,180.9,1
2025-03-20,Apple,0.78,Fresh,142,4.82,ST001,Bangalore,QuickHarvest,1,684.44,0
2025-03-13,Apple,0.58,Not Fresh,34,3.2,ST004,Delhi,QuickHarvest,5,108.80000000000001,1
2025-02-16,Mango,0.43,Not Fresh,84,2.68,ST001,Mumbai,AgroSupply,5,225.12,1
2025-02-01,Apple,0.85,Fresh,96,4.31,ST004,Hyderabad,QuickHarvest,3,413.76,0
2025-01-26,Orange,0.54,Not Fresh,48,2.26,ST003,Delhi,AgroSupply,2,108.47999999999999,1
2025-02-24,Pineapple,0.58,Not Fresh,91,2.57,ST003,Bangalore,DistriFresh,0,233.86999999999998,1
2025-03-11,Pineapple,0.73,Fresh,78,3.44,ST004,Bangalore,FruityFast,4,268.32,0
2025-03-26,Banana,0.39,Not Fresh,39,3.36,ST002,Hyderabad,AgroSupply,5,131.04,1
2025-03-14,Mango,0.69,Fresh,113,1.63,ST002,Mumbai,FruityFast,4,184.19,0
2025-01-20,Orange,0.91,Fresh,33,3.21,ST001,Mumbai,QuickHarvest,0,105.92999999999999,0
2025-03-11,Pineapple,0.94,Fresh,62,2.93,ST004,Bangalore,QuickHarvest,0,181.66,0
2025-02-15,Apple,0.5,Not Fresh,7,2.32,ST003,Bangalore,QuickHarvest,5,16.24,1
2025-02-21,Banana,0.67,Fresh,185,3.17,ST001,Hyderabad,DistriFresh,5,586.4499999999999,0
2025-03-11,Mango,0.99,Fresh,45,4.04,ST003,Delhi,FruityFast,4,181.8,0
2025-01-13,Apple,0.61,Fresh,192,2.63,ST003,Mumbai,QuickHarvest,0,504.96,0
2025-01-23,Banana,0.47,Not Fresh,10,2.79,ST002,Delhi,DistriFresh,3,27.9,1
2025-01-04,Pineapple,0.94,Fresh,178,4.27,ST001,Mumbai,DistriFresh,0,760.06,0
2025-03-19,Mango,0.5,Not Fresh,52,3.98,ST003,Hyderabad,FruityFast,5,206.96,1
2025-01-17,Banana,0.93,Fresh,30,2.07,ST001,Delhi,AgroSupply,5,62.099999999999994,0
2025-01-28,Orange,0.79,Fresh,47,3.24,ST001,Mumbai,QuickHarvest,4,152.28,0
2025-02-09,Banana,0.76,Fresh,75,4.65,ST004,Delhi,AgroSupply,3,348.75,0
2025-03-16,Apple,0.4,Not Fresh,51,3.76,ST001,Hyderabad,QuickHarvest,0,191.76,1
2025-02-27,Banana,0.41,Not Fresh,100,1.19,ST003,Bangalore,QuickHarvest,4,119.0,1
2025-02-28,Pineapple,0.97,Fresh,91,1.1,ST003,Hyderabad,DistriFresh,5,100.10000000000001,0
2025-01-29,Banana,0.93,Fresh,99,3.64,ST002,Mumbai,QuickHarvest,5,360.36,0
2025-01-11,Pineapple,0.92,Fresh,114,4.29,ST002,Bangalore,FruityFast,2,489.06,0
2025-01-08,Orange,0.47,Not Fresh,92,4.47,ST002,Delhi,AgroSupply,2,411.23999999999995,1
2025-03-01,Mango,0.48,Not Fresh,15,3.08,ST004,Bangalore,QuickHarvest,1,46.2,1
2025-01-10,Banana,0.62,Fresh,189,3.91,ST002,Delhi,DistriFresh,0,738.99,0
2025-03-09,Mango,0.32,Not Fresh,75,2.02,ST004,Hyderabad,DistriFresh,2,151.5,1
2025-03-28,Banana,0.64,Fresh,67,4.29,ST002,Hyderabad,AgroSupply,0,287.43,0
2025-03-20,Pineapple,0.76,Fresh,60,3.54,ST004,Bangalore,DistriFresh,1,212.4,0
2025-03-12,Mango,0.58,Not Fresh,20,3.15,ST003,Delhi,QuickHarvest,3,63.0,1
2025-02-11,Orange,0.99,Fresh,45,2.25,ST002,Hyderabad,AgroSupply,2,101.25,0
2025-01-30,Orange,0.55,Not Fresh,81,1.56,ST004,Hyderabad,DistriFresh,4,126.36,1
2025-03-15,Apple,0.78,Fresh,23,4.08,ST003,Mumbai,DistriFresh,5,93.84,0
2025-01-01,Mango,0.72,Fresh,104,1.66,ST004,Hyderabad,AgroSupply,1,172.64,0
2025-03-15,Mango,0.7,Fresh,171,1.62,ST003,Hyderabad,DistriFresh,5,277.02000000000004,0
2025-03-04,Mango,0.61,Fresh,22,4.14,ST002,Hyderabad,FruityFast,5,91.08,0
2025-01-13,Mango,0.74,Fresh,101,1.41,ST001,Mumbai,DistriFresh,2,142.41,0
2025-02-28,Orange,0.47,Not Fresh,86,1.32,ST003,Delhi,QuickHarvest,1,113.52000000000001,1
2025-02-26,Apple,0.6,Fresh,80,4.07,ST003,Delhi,AgroSupply,1,325.6,0
2025-02-13,Apple,0.71,Fresh,160,3.29,ST004,Bangalore,QuickHarvest,1,526.4,0
2025-03-14,Mango,0.39,Not Fresh,78,4.51,ST001,Bangalore,FruityFast,3,351.78,1
2025-01-18,Mango,0.76,Fresh,103,4.21,ST001,Mumbai,QuickHarvest,4,433.63,0
2025-02-13,Apple,0.58,Not Fresh,67,4.12,ST001,Delhi,DistriFresh,4,276.04,1
2025-02-15,Mango,0.63,Fresh,154,2.88,ST004,Bangalore,FruityFast,3,443.52,0
2025-02-17,Banana,0.46,Not Fresh,40,4.79,ST002,Hyderabad,AgroSupply,3,191.6,1
2025-03-18,Mango,0.37,Not Fresh,66,3.9,ST004,Mumbai,DistriFresh,4,257.4,1
2025-01-18,Apple,0.47,Not Fresh,88,2.12,ST002,Bangalore,DistriFresh,5,186.56,1
2025-02-09,Apple,0.89,Fresh,21,3.82,ST002,Hyderabad,FruityFast,0,80.22,0
2025-01-03,Orange,0.81,Fresh,102,1.13,ST003,Bangalore,FruityFast,0,115.25999999999999,0
2025-02-08,Banana,0.91,Fresh,79,3.69,ST004,Bangalore,AgroSupply,3,291.51,0
2025-01-03,Pineapple,0.68,Fresh,197,3.23,ST002,Mumbai,AgroSupply,3,636.31,0
2025-03-13,Mango,0.78,Fresh,31,1.46,ST003,Bangalore,DistriFresh,2,45.26,0
2025-02-24,Banana,0.87,Fresh,197,3.93,ST004,Mumbai,AgroSupply,0,774.21,0
2025-01-10,Apple,0.75,Fresh,159,1.9,ST003,Delhi,FruityFast,3,302.09999999999997,0
2025-01-20,Orange,0.47,Not Fresh,66,4.54,ST004,Bangalore,DistriFresh,2,299.64,1
2025-02-09,Banana,0.88,Fresh,28,3.52,ST002,Hyderabad,DistriFresh,2,98.56,0
2025-02-25,Orange,0.68,Fresh,26,2.77,ST002,Hyderabad,AgroSupply,2,72.02,0
2025-01-10,Orange,0.35,Not Fresh,49,1.65,ST002,Delhi,AgroSupply,0,80.85,1
2025-01-15,Apple,0.97,Fresh,127,3.67,ST002,Hyderabad,DistriFresh,4,466.09,0
2025-03-23,Mango,0.92,Fresh,155,4.34,ST004,Bangalore,AgroSupply,2,672.6999999999999,0
2025-01-14,Mango,0.35,Not Fresh,38,4.44,ST004,Delhi,FruityFast,3,168.72000000000003,1
2025-03-18,Orange,0.42,Not Fresh,22,2.21,ST004,Hyderabad,QuickHarvest,0,48.62,1
2025-01-09,Orange,0.34,Not Fresh,35,2.82,ST001,Delhi,QuickHarvest,0,98.69999999999999,1
2025-02-14,Mango,0.33,Not Fresh,40,4.85,ST001,Mumbai,QuickHarvest,1,194.0,1
2025-03-25,Apple,0.62,Fresh,29,2.65,ST002,Mumbai,QuickHarvest,3,76.85,0
2025-03-26,Banana,0.54,Not Fresh,45,3.94,ST001,Delhi,QuickHarvest,5,177.3,1
2025-01-07,Banana,1.0,Fresh,50,4.12,ST001,Mumbai,QuickHarvest,0,206.0,0
2025-01-21,Apple,0.61,Fresh,168,4.39,ST003,Hyderabad,DistriFresh,5,737.52,0
2025-03-18,Orange,0.48,Not Fresh,84,1.01,ST001,Delhi,FruityFast,1,84.84,1
2025-01-12,Apple,0.52,Not Fresh,43,4.42,ST003,Hyderabad,QuickHarvest,1,190.06,1
2025-03-10,Pineapple,0.79,Fresh,188,3.21,ST003,Mumbai,QuickHarvest,3,603.48,0
2025-03-05,Mango,0.31,Not Fresh,82,3.42,ST002,Mumbai,AgroSupply,0,280.44,1
2025-01-24,Mango,0.57,Not Fresh,96,2.67,ST003,Bangalore,FruityFast,4,256.32,1
2025-01-15,Orange,0.65,Fresh,68,4.62,ST002,Bangalore,DistriFresh,2,314.16,0
2025-03-19,Apple,0.81,Fresh,57,3.67,ST001,Bangalore,DistriFresh,5,209.19,0
2025-03-20,Banana,0.85,Fresh,91,2.56,ST004,Hyderabad,QuickHarvest,0,232.96,0
2025-01-02,Banana,0.68,Fresh,111,4.84,ST003,Mumbai,DistriFresh,5,537.24,0
2025-01-13,Mango,0.86,Fresh,52,3.61,ST002,Bangalore,AgroSupply,4,187.72,0
2025-02-18,Pineapple,0.48,Not Fresh,25,3.1,ST004,Mumbai,QuickHarvest,0,77.5,1
2025-01-10,Apple,0.79,Fresh,121,2.14,ST003,Mumbai,AgroSupply,3,258.94,0
2025-03-31,Banana,0.84,Fresh,55,4.32,ST002,Hyderabad,DistriFresh,5,237.60000000000002,0
2025-03-31,Mango,0.55,Not Fresh,9,3.67,ST003,Mumbai,QuickHarvest,4,33.03,1
2025-02-23,Mango,0.78,Fresh,108,1.62,ST003,Mumbai,DistriFresh,1,174.96,0
2025-01-25,Apple,0.5,Not Fresh,59,3.6,ST002,Mumbai,QuickHarvest,1,212.4,1
2025-01-27,Banana,0.67,Fresh,51,1.98,ST001,Hyderabad,QuickHarvest,2,100.98,0
2025-01-27,Banana,0.71,Fresh,187,4.49,ST003,Hyderabad,FruityFast,0,839.63,0
2025-01-10,Apple,0.37,Not Fresh,95,3.19,ST001,Delhi,DistriFresh,0,303.05,1
2025-04-01,Pineapple,0.42,Not Fresh,79,3.5,ST003,Bangalore,AgroSupply,0,276.5,1
2025-02-01,Orange,0.94,Fresh,43,1.6,ST001,Hyderabad,DistriFresh,1,68.8,0
2025-03-16,Apple,0.61,Fresh,38,1.96,ST004,Bangalore,AgroSupply,2,74.48,0
2025-01-21,Banana,0.9,Fresh,118,3.69,ST003,Mumbai,DistriFresh,3,435.42,0
2025-01-04,Mango,0.6,Fresh,149,1.37,ST004,Hyderabad,DistriFresh,2,204.13000000000002,0
2025-03-12,Pineapple,0.36,Not Fresh,47,2.39,ST002,Mumbai,DistriFresh,2,112.33000000000001,1
2025-03-01,Pineapple,0.54,Not Fresh,15,4.83,ST004,Delhi,DistriFresh,3,72.45,1
2025-01-20,Banana,0.85,Fresh,171,2.12,ST001,Bangalore,DistriFresh,4,362.52000000000004,0
2025-01-15,Mango,0.64,Fresh,156,1.86,ST003,Delhi,AgroSupply,0,290.16,0
2025-03-16,Mango,0.73,Fresh,140,4.65,ST001,Delhi,DistriFresh,0,651.0,0
2025-02-17,Banana,0.42,Not Fresh,70,1.58,ST002,Hyderabad,AgroSupply,2,110.60000000000001,1
2025-03-10,Apple,0.59,Not Fresh,31,4.02,ST004,Bangalore,AgroSupply,4,124.61999999999999,1
2025-01-06,Apple,0.63,Fresh,177,1.84,ST004,Delhi,QuickHarvest,5,325.68,0
2025-03-15,Mango,0.72,Fresh,55,1.99,ST002,Mumbai,QuickHarvest,3,109.45,0
2025-03-19,Banana,0.71,Fresh,26,2.32,ST001,Hyderabad,QuickHarvest,5,60.31999999999999,0
2025-01-05,Banana,0.77,Fresh,102,3.12,ST003,Bangalore,AgroSupply,0,318.24,0
2025-02-11,Mango,0.49,Not Fresh,88,2.34,ST001,Bangalore,FruityFast,3,205.92,1
2025-01-03,Apple,0.32,Not Fresh,43,1.01,ST002,Bangalore,FruityFast,1,43.43,1
2025-03-28,Apple,0.68,Fresh,31,3.05,ST001,Bangalore,FruityFast,0,94.55,0
2025-01-12,Pineapple,0.44,Not Fresh,25,4.42,ST003,Delhi,QuickHarvest,1,110.5,1
2025-01-21,Orange,0.97,Fresh,41,3.78,ST003,Delhi,FruityFast,5,154.98,0
2025-02-14,Banana,0.76,Fresh,191,2.34,ST004,Hyderabad,QuickHarvest,4,446.94,0
2025-03-06,Mango,0.7,Fresh,45,3.88,ST003,Hyderabad,DistriFresh,1,174.6,0
2025-02-05,Mango,0.46,Not Fresh,46,2.07,ST002,Bangalore,DistriFresh,1,95.22,1
2025-02-25,Banana,0.69,Fresh,39,1.0,ST002,Delhi,DistriFresh,4,39.0,0
2025-03-25,Banana,0.83,Fresh,189,3.57,ST003,Hyderabad,AgroSupply,4,674.73,0
2025-01-04,Orange,0.76,Fresh,24,4.93,ST003,Hyderabad,AgroSupply,1,118.32,0
2025-02-10,Pineapple,0.48,Not Fresh,38,4.24,ST004,Delhi,DistriFresh,5,161.12,1
2025-02-06,Mango,0.77,Fresh,52,2.96,ST002,Mumbai,QuickHarvest,0,153.92,0
2025-02-26,Banana,0.82,Fresh,187,3.11,ST004,Hyderabad,DistriFresh,3,581.5699999999999,0
2025-02-08,Orange,0.97,Fresh,127,1.98,ST002,Hyderabad,QuickHarvest,5,251.46,0
2025-02-01,Apple,0.57,Not Fresh,9,1.43,ST003,Mumbai,QuickHarvest,5,12.87,1
2025-03-15,Banana,0.5,Not Fresh,6,3.0,ST003,Delhi,DistriFresh,4,18.0,1
2025-03-03,Orange,0.73,Fresh,96,4.58,ST001,Delhi,DistriFresh,3,439.68,0
2025-03-06,Orange,0.93,Fresh,172,2.68,ST001,Bangalore,QuickHarvest,3,460.96000000000004,0
2025-01-15,Banana,0.87,Fresh,33,4.64,ST002,Mumbai,AgroSupply,5,153.11999999999998,0
2025-03-16,Pineapple,0.39,Not Fresh,65,4.95,ST004,Mumbai,QuickHarvest,3,321.75,1
2025-02-07,Pineapple,0.92,Fresh,67,2.0,ST003,Delhi,FruityFast,1,134.0,0
2025-01-08,Mango,0.83,Fresh,185,2.22,ST001,Hyderabad,DistriFresh,1,410.70000000000005,0
2025-02-03,Banana,0.93,Fresh,151,4.16,ST004,Bangalore,QuickHarvest,2,628.16,0
2025-03-14,Pineapple,0.66,Fresh,92,1.87,ST004,Hyderabad,DistriFresh,5,172.04000000000002,0
2025-03-30,Orange,0.3,Not Fresh,17,3.71,ST001,Hyderabad,AgroSupply,2,63.07,1
2025-02-23,Banana,0.76,Fresh,146,4.29,ST004,Bangalore,AgroSupply,4,626.34,0
2025-03-28,Pineapple,0.51,Not Fresh,87,2.04,ST002,Mumbai,QuickHarvest,3,177.48,1
2025-01-27,Pineapple,0.81,Fresh,28,2.43,ST003,Delhi,DistriFresh,4,68.04,0
2025-03-20,Pineapple,0.63,Fresh,181,1.13,ST001,Delhi,QuickHarvest,0,204.52999999999997,0
2025-03-19,Apple,0.77,Fresh,34,1.29,ST003,Mumbai,QuickHarvest,2,43.86,0
2025-01-12,Pineapple,0.36,Not Fresh,62,4.58,ST003,Hyderabad,AgroSupply,3,283.96,1
2025-02-19,Banana,0.84,Fresh,132,3.21,ST004,Bangalore,QuickHarvest,3,423.71999999999997,0
2025-01-07,Banana,0.42,Not Fresh,68,1.14,ST003,Hyderabad,FruityFast,5,77.52,1
2025-01-10,Mango,0.54,Not Fresh,70,2.72,ST001,Bangalore,QuickHarvest,1,190.4,1
2025-03-07,Banana,0.61,Fresh,126,1.49,ST003,Mumbai,DistriFresh,5,187.74,0
2025-03-11,Banana,0.53,Not Fresh,72,3.47,ST003,Mumbai,DistriFresh,1,249.84,1
2025-02-13,Banana,0.85,Fresh,175,1.97,ST003,Bangalore,QuickHarvest,4,344.75,0
2025-01-03,Banana,0.52,Not Fresh,64,2.85,ST001,Delhi,AgroSupply,1,182.4,1
2025-02-28,Pineapple,0.51,Not Fresh,50,2.04,ST001,Bangalore,AgroSupply,5,102.0,1
2025-02-23,Orange,0.8,Fresh,179,2.06,ST002,Delhi,QuickHarvest,0,368.74,0
2025-01-18,Orange,0.84,Fresh,22,3.54,ST001,Mumbai,DistriFresh,2,77.88,0
2025-02-23,Banana,0.31,Not Fresh,11,1.89,ST001,Hyderabad,FruityFast,4,20.79,1
2025-01-05,Banana,0.81,Fresh,76,1.17,ST002,Bangalore,FruityFast,4,88.91999999999999,0
2025-02-02,Banana,0.85,Fresh,82,3.06,ST004,Hyderabad,QuickHarvest,1,250.92000000000002,0
2025-02-18,Apple,0.79,Fresh,168,2.99,ST003,Mumbai,AgroSupply,5,502.32000000000005,0
2025-01-23,Apple,0.62,Fresh,62,3.37,ST004,Bangalore,FruityFast,0,208.94,0
2025-02-20,Apple,0.85,Fresh,30,3.63,ST001,Hyderabad,FruityFast,1,108.89999999999999,0
2025-03-16,Apple,0.39,Not Fresh,80,1.31,ST003,Hyderabad,DistriFresh,5,104.80000000000001,1
2025-03-22,Banana,0.4,Not Fresh,43,4.75,ST003,Hyderabad,AgroSupply,2,204.25,1
2025-01-26,Mango,0.98,Fresh,176,3.47,ST004,Delhi,DistriFresh,2,610.72,0
2025-02-04,Apple,0.9,Fresh,128,3.62,ST002,Hyderabad,DistriFresh,3,463.36,0
2025-02-01,Pineapple,0.74,Fresh,131,2.01,ST003,Bangalore,QuickHarvest,0,263.30999999999995,0
2025-03-31,Orange,0.95,Fresh,25,4.5,ST003,Mumbai,DistriFresh,4,112.5,0
2025-03-05,Banana,0.93,Fresh,28,1.65,ST004,Bangalore,AgroSupply,3,46.199999999999996,0
2025-04-01,Banana,0.85,Fresh,114,4.52,ST002,Mumbai,DistriFresh,2,515.28,0
2025-03-28,Apple,0.75,Fresh,22,2.75,ST003,Delhi,FruityFast,3,60.5,0
2025-03-04,Orange,0.55,Not Fresh,29,4.91,ST003,Delhi,AgroSupply,5,142.39000000000001,1
2025-01-12,Apple,0.95,Fresh,40,3.33,ST002,Delhi,FruityFast,4,133.2,0
2025-01-24,Mango,0.97,Fresh,200,2.35,ST003,Bangalore,QuickHarvest,2,470.0,0
2025-03-28,Pineapple,0.53,Not Fresh,53,2.53,ST001,Hyderabad,DistriFresh,0,134.09,1
2025-03-02,Apple,0.73,Fresh,78,1.35,ST001,Delhi,QuickHarvest,1,105.30000000000001,0
2025-02-13,Banana,0.82,Fresh,68,4.58,ST002,Mumbai,AgroSupply,0,311.44,0
2025-02-11,Pineapple,0.31,Not Fresh,22,4.66,ST004,Bangalore,QuickHarvest,5,102.52000000000001,1
2025-03-23,Pineapple,0.85,Fresh,133,4.42,ST001,Delhi,FruityFast,2,587.86,0
2025-03-29,Apple,0.73,Fresh,78,3.64,ST001,Mumbai,AgroSupply,1,283.92,0
2025-01-25,Banana,0.88,Fresh,21,4.37,ST001,Delhi,FruityFast,2,91.77,0
2025-03-13,Pineapple,0.48,Not Fresh,27,4.16,ST002,Mumbai,QuickHarvest,4,112.32000000000001,1
2025-02-10,Banana,0.67,Fresh,137,3.79,ST001,Bangalore,FruityFast,5,519.23,0
2025-02-14,Apple,0.82,Fresh,101,4.39,ST003,Mumbai,AgroSupply,1,443.39,0
2025-03-10,Orange,0.84,Fresh,85,4.42,ST004,Hyderabad,QuickHarvest,1,375.7,0
2025-02-28,Mango,0.43,Not Fresh,70,2.8,ST003,Bangalore,FruityFast,0,196.0,1
2025-03-26,Mango,0.98,Fresh,106,4.59,ST001,Delhi,FruityFast,4,486.53999999999996,0
2025-01-19,Banana,0.64,Fresh,149,4.18,ST004,Mumbai,FruityFast,5,622.8199999999999,0
2025-03-19,Mango,0.31,Not Fresh,54,1.66,ST003,Bangalore,DistriFresh,2,89.64,1
2025-01-14,Pineapple,0.8,Fresh,117,4.17,ST003,Delhi,DistriFresh,0,487.89,0
2025-03-11,Apple,0.57,Not Fresh,70,4.4,ST001,Mumbai,AgroSupply,0,308.0,1
2025-02-15,Mango,0.73,Fresh,121,3.42,ST003,Mumbai,DistriFresh,5,413.82,0
2025-03-15,Pineapple,0.74,Fresh,143,4.33,ST002,Hyderabad,QuickHarvest,2,619.19,0
2025-03-04,Banana,0.33,Not Fresh,24,4.98,ST003,Hyderabad,QuickHarvest,1,119.52000000000001,1
2025-03-24,Mango,0.98,Fresh,28,2.59,ST002,Delhi,AgroSupply,2,72.52,0
2025-01-04,Mango,0.77,Fresh,148,1.3,ST004,Delhi,DistriFresh,2,192.4,0
2025-01-27,Apple,0.43,Not Fresh,44,2.89,ST003,Delhi,QuickHarvest,0,127.16000000000001,1
2025-01-13,Mango,0.53,Not Fresh,64,2.32,ST002,Hyderabad,AgroSupply,3,148.48,1
2025-02-18,Banana,0.99,Fresh,41,4.01,ST003,Hyderabad,AgroSupply,4,164.41,0
2025-03-13,Apple,0.92,Fresh,119,4.36,ST003,Mumbai,QuickHarvest,0,518.84,0
2025-01-21,Orange,0.7,Fresh,170,1.38,ST004,Delhi,FruityFast,2,234.6,0
2025-03-24,Apple,0.57,Not Fresh,100,4.7,ST002,Bangalore,DistriFresh,0,470.0,1
2025-03-19,Pineapple,0.36,Not Fresh,73,1.24,ST002,Delhi,FruityFast,3,90.52,1
2025-01-13,Mango,0.82,Fresh,77,4.25,ST003,Bangalore,QuickHarvest,0,327.25,0
2025-03-16,Mango,0.52,Not Fresh,38,4.62,ST003,Hyderabad,QuickHarvest,0,175.56,1
2025-01-14,Apple,0.44,Not Fresh,24,4.33,ST003,Bangalore,DistriFresh,4,103.92,1
2025-01-07,Mango,0.76,Fresh,65,3.6,ST003,Hyderabad,QuickHarvest,5,234.0,0
2025-02-06,Banana,0.97,Fresh,129,4.0,ST003,Delhi,DistriFresh,0,516.0,0
2025-02-05,Banana,0.52,Not Fresh,67,2.76,ST001,Delhi,QuickHarvest,4,184.92,1
2025-03-29,Apple,0.5,Not Fresh,59,3.49,ST001,Bangalore,AgroSupply,3,205.91000000000003,1
2025-01-20,Banana,0.75,Fresh,124,1.34,ST004,Mumbai,AgroSupply,1,166.16,0
2025-02-27,Orange,0.32,Not Fresh,72,3.27,ST004,Hyderabad,FruityFast,1,235.44,1
2025-01-10,Mango,1.0,Fresh,20,4.4,ST003,Delhi,QuickHarvest,5,88.0,0
2025-02-28,Orange,0.84,Fresh,45,1.32,ST004,Hyderabad,DistriFresh,2,59.400000000000006,0
2025-03-15,Mango,0.96,Fresh,27,2.1,ST001,Bangalore,DistriFresh,2,56.7,0
2025-02-02,Pineapple,0.66,Fresh,177,3.44,ST002,Bangalore,FruityFast,5,608.88,0
2025-02-22,Pineapple,0.71,Fresh,197,4.2,ST001,Hyderabad,DistriFresh,4,827.4000000000001,0
2025-02-15,Banana,0.34,Not Fresh,87,1.03,ST003,Bangalore,DistriFresh,0,89.61,1
2025-01-31,Banana,0.77,Fresh,150,1.28,ST002,Mumbai,QuickHarvest,0,192.0,0
2025-03-11,Mango,0.42,Not Fresh,93,4.45,ST001,Delhi,QuickHarvest,0,413.85,1
2025-01-16,Apple,0.48,Not Fresh,60,4.12,ST004,Bangalore,DistriFresh,1,247.20000000000002,1
2025-01-23,Banana,0.3,Not Fresh,55,3.38,ST003,Mumbai,AgroSupply,0,185.9,1
2025-03-21,Mango,0.89,Fresh,97,4.93,ST004,Delhi,AgroSupply,3,478.21,0
2025-01-18,Orange,0.83,Fresh,127,4.61,ST002,Delhi,DistriFresh,1,585.47,0
2025-03-16,Orange,0.42,Not Fresh,80,4.94,ST002,Mumbai,FruityFast,1,395.20000000000005,1
2025-03-28,Apple,0.81,Fresh,93,4.13,ST003,Delhi,FruityFast,1,384.09,0
2025-03-26,Banana,0.59,Not Fresh,81,2.58,ST002,Mumbai,QuickHarvest,0,208.98000000000002,1
2025-02-05,Orange,0.88,Fresh,137,3.86,ST001,Hyderabad,DistriFresh,2,528.8199999999999,0
2025-01-22,Apple,0.52,Not Fresh,30,2.25,ST004,Mumbai,DistriFresh,4,67.5,1
2025-03-27,Pineapple,0.96,Fresh,87,2.1,ST003,Mumbai,DistriFresh,1,182.70000000000002,0
2025-02-24,Mango,0.47,Not Fresh,19,3.92,ST004,Mumbai,AgroSupply,3,74.48,1
2025-01-20,Orange,0.34,Not Fresh,53,3.4,ST004,Delhi,QuickHarvest,1,180.2,1
2025-02-18,Pineapple,0.65,Fresh,53,1.38,ST004,Delhi,QuickHarvest,2,73.14,0
2025-03-25,Pineapple,0.32,Not Fresh,52,3.38,ST003,Hyderabad,QuickHarvest,4,175.76,1
2025-01-27,Apple,0.94,Fresh,173,4.07,ST002,Bangalore,FruityFast,0,704.11,0
